<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.SPY,15,20201001,184500,337.2200000,337.6400000,337.0800000,337.3200000,163968
US1.SPY,15,20201001,190000,337.3200000,337.4200000,336.7700000,337.2200000,138163
US1.SPY,15,20201001,191500,337.1800000,337.2500000,336.5400000,336.8000000,141592
US1.SPY,15,20201001,193000,336.7500000,337.2000000,336.2900000,337.1400000,223226
US1.SPY,15,20201001,194500,337.1200000,337.3700000,336.8000000,337.3000000,97830
US1.SPY,15,20201001,200000,337.2900000,337.3900000,336.9900000,337.1300000,117275
US1.SPY,15,20201001,201500,337.1500000,337.6500000,337.0450000,337.1050000,157113
US1.SPY,15,20201001,203000,337.1500000,337.3000000,336.5900000,336.8100000,133981
US1.SPY,15,20201001,204500,336.8300000,337.1550000,336.7100000,336.9800000,112408
US1.SPY,15,20201001,210000,337.0300000,337.0900000,335.8800000,336.2300000,358380
US1.SPY,15,20201001,211500,336.2400000,336.9600000,335.0200000,335.5100000,963471
US1.SPY,15,20201001,213000,335.5000000,336.3300000,335.0400000,336.2800000,398446
US1.SPY,15,20201001,214500,336.2700000,336.9300000,336.2400000,336.8600000,245917
US1.SPY,15,20201001,220000,336.8600000,337.1900000,336.5800000,336.9800000,179448
US1.SPY,15,20201001,221500,336.9800000,337.3900000,336.7400000,336.7800000,201263
US1.SPY,15,20201001,223000,336.8100000,336.8900000,335.9200000,336.0800000,239481
US1.SPY,15,20201001,224500,336.0700000,336.5400000,335.8200000,336.0600000,241731
US1.SPY,15,20201001,230000,336.0500000,337.1900000,335.8500000,337.0200000,756832
US1.SPY,15,20201002,164500,331.7000000,334.3500000,331.2000000,333.8100000,893587
US1.SPY,15,20201002,170000,333.8000000,334.3400000,333.3100000,334.0500000,429993
US1.SPY,15,20201002,171500,334.0100000,335.3450000,333.9400000,334.8900000,326887
US1.SPY,15,20201002,173000,334.9000000,335.1200000,334.1200000,335.0100000,272349
US1.SPY,15,20201002,174500,335.0100000,335.0700000,333.7500000,333.8100000,218975
US1.SPY,15,20201002,180000,333.7800000,334.7600000,333.6300000,334.5200000,206545
US1.SPY,15,20201002,181500,334.4900000,334.9200000,333.9800000,334.6400000,229411
US1.SPY,15,20201002,183000,334.6400000,335.3300000,334.3500000,334.7900000,211330
US1.SPY,15,20201002,184500,334.7400000,334.8100000,333.6600000,333.8800000,204918
US1.SPY,15,20201002,190000,333.7700000,334.2800000,332.7000000,332.7900000,289836
US1.SPY,15,20201002,191500,332.6800000,335.3100000,331.9600000,334.5300000,933650
US1.SPY,15,20201002,193000,334.5400000,335.9100000,334.3000000,335.0750000,586345
US1.SPY,15,20201002,194500,335.1000000,335.9000000,334.7600000,335.7950000,301624
US1.SPY,15,20201002,200000,335.8000000,335.8900000,335.1500000,335.4200000,191154
US1.SPY,15,20201002,201500,335.4900000,335.7300000,334.8500000,334.9400000,179203
US1.SPY,15,20201002,203000,334.9500000,335.8300000,334.8600000,335.5900000,146933
US1.SPY,15,20201002,204500,335.6000000,335.7000000,334.0700000,334.2600000,391540
US1.SPY,15,20201002,210000,334.2400000,334.6600000,333.8600000,334.5000000,316431
US1.SPY,15,20201002,211500,334.5000000,335.6700000,334.4850000,335.3700000,149507
US1.SPY,15,20201002,213000,335.4400000,335.6300000,335.1800000,335.3100000,136375
US1.SPY,15,20201002,214500,335.4600000,335.5000000,334.8100000,335.0400000,266297
US1.SPY,15,20201002,220000,335.0000000,335.5900000,334.6500000,335.2100000,307864
US1.SPY,15,20201002,221500,335.2350000,335.5700000,334.0800000,334.4300000,578874
US1.SPY,15,20201002,223000,334.4800000,335.3300000,334.1500000,334.9400000,266352
US1.SPY,15,20201002,224500,335.0100000,335.5500000,334.6800000,334.9400000,374584
US1.SPY,15,20201002,230000,334.9400000,334.9600000,333.6600000,333.8800000,937751
US1.SPY,15,20201005,164500,336.0700000,337.1000000,336.0600000,336.8900000,310293
US1.SPY,15,20201005,170000,336.9000000,337.2300000,336.4800000,336.5900000,155123
US1.SPY,15,20201005,171500,336.5800000,337.4400000,336.5800000,337.4000000,134833
US1.SPY,15,20201005,173000,337.4300000,337.8300000,337.4100000,337.6500000,111638
US1.SPY,15,20201005,174500,337.7000000,338.4500000,337.7000000,338.2600000,205442
US1.SPY,15,20201005,180000,338.2500000,338.5600000,338.1800000,338.2600000,121684
US1.SPY,15,20201005,181500,338.2800000,338.6100000,338.1900000,338.2400000,96405
US1.SPY,15,20201005,183000,338.2300000,338.8600000,338.2300000,338.5300000,129069
US1.SPY,15,20201005,184500,338.5300000,338.5600000,338.1700000,338.3400000,92113
US1.SPY,15,20201005,190000,338.2900000,338.4500000,338.2000000,338.4300000,53118
US1.SPY,15,20201005,191500,338.4400000,338.5400000,338.2450000,338.4300000,46622
US1.SPY,15,20201005,193000,338.4000000,338.6000000,338.3100000,338.5800000,35494
US1.SPY,15,20201005,194500,338.5800000,338.6900000,338.5200000,338.6600000,73518
US1.SPY,15,20201005,200000,338.6700000,338.6700000,338.4400000,338.6200000,47088
US1.SPY,15,20201005,201500,338.6400000,338.7400000,338.3700000,338.7400000,83319
US1.SPY,15,20201005,203000,338.7250000,338.7300000,338.2200000,338.4500000,45860
US1.SPY,15,20201005,204500,338.4600000,338.4800000,338.2600000,338.3900000,39073
US1.SPY,15,20201005,210000,338.3400000,338.3800000,337.7200000,337.8400000,179875
US1.SPY,15,20201005,211500,337.8300000,338.0100000,337.5200000,337.9800000,118622
US1.SPY,15,20201005,213000,338.0000000,338.2300000,337.7900000,337.9800000,85909
US1.SPY,15,20201005,214500,337.9900000,338.6100000,337.9900000,338.5700000,230127
US1.SPY,15,20201005,220000,338.5500000,339.1700000,338.4500000,339.1700000,161770
US1.SPY,15,20201005,221500,339.1550000,339.6500000,338.9400000,339.5500000,177896
US1.SPY,15,20201005,223000,339.5600000,339.9400000,339.5200000,339.8500000,177936
US1.SPY,15,20201005,224500,339.8400000,339.9500000,339.4500000,339.4800000,563950
US1.SPY,15,20201005,230000,339.4700000,339.9100000,339.4000000,339.7300000,1201273
US1.SPY,15,20201006,164500,339.9100000,340.2600000,339.3200000,339.7200000,292070
US1.SPY,15,20201006,170000,339.7500000,339.7900000,339.0700000,339.3900000,156215
US1.SPY,15,20201006,171500,339.4000000,340.2500000,339.3900000,340.2100000,146377
US1.SPY,15,20201006,173000,340.1800000,340.5500000,340.0600000,340.2900000,119722
US1.SPY,15,20201006,174500,340.3200000,340.5400000,339.0700000,339.5100000,384382
US1.SPY,15,20201006,180000,339.5100000,340.3100000,339.4100000,339.9200000,278528
US1.SPY,15,20201006,181500,339.9400000,340.1700000,339.5600000,339.7000000,149456
US1.SPY,15,20201006,183000,339.6900000,339.7400000,338.9700000,339.3800000,299076
US1.SPY,15,20201006,184500,339.3700000,339.8000000,339.0800000,339.7400000,85763
US1.SPY,15,20201006,190000,339.7400000,339.7400000,338.6600000,338.9300000,169912
US1.SPY,15,20201006,191500,338.9100000,339.5900000,338.9100000,339.5750000,101051
US1.SPY,15,20201006,193000,339.5900000,339.7400000,339.3500000,339.5600000,80592
US1.SPY,15,20201006,194500,339.5600000,339.7800000,339.4200000,339.7400000,68076
US1.SPY,15,20201006,200000,339.7650000,340.3800000,339.7650000,340.3100000,89230
US1.SPY,15,20201006,201500,340.3400000,340.7500000,340.1950000,340.7000000,93068
US1.SPY,15,20201006,203000,340.7000000,341.0000000,340.5200000,340.5600000,146121
US1.SPY,15,20201006,204500,340.5700000,340.8600000,340.4600000,340.6000000,143516
US1.SPY,15,20201006,210000,340.6500000,340.6900000,340.2400000,340.4700000,140420
US1.SPY,15,20201006,211500,340.4700000,340.9800000,340.3400000,340.9300000,231372
US1.SPY,15,20201006,213000,340.9000000,341.2900000,340.8400000,341.1300000,217472
US1.SPY,15,20201006,214500,341.2000000,341.9900000,341.1600000,341.9500000,202146
US1.SPY,15,20201006,220000,341.9500000,342.1600000,335.7100000,337.0800000,3047697
US1.SPY,15,20201006,221500,336.9900000,336.9900000,334.5400000,336.1200000,1908037
US1.SPY,15,20201006,223000,336.0800000,336.4800000,335.1200000,336.1200000,911192
US1.SPY,15,20201006,224500,336.1200000,337.1200000,335.5350000,335.7200000,893075
US1.SPY,15,20201006,230000,335.7000000,335.8600000,334.3800000,334.9400000,2382175
US1.SPY,15,20201007,164500,338.1200000,339.3800000,338.1000000,339.1900000,351675
US1.SPY,15,20201007,170000,339.1850000,339.5100000,338.8800000,339.0100000,192584
US1.SPY,15,20201007,171500,339.0300000,339.1600000,338.3800000,338.5000000,199608
US1.SPY,15,20201007,173000,338.5000000,339.4900000,338.5000000,339.3400000,141211
US1.SPY,15,20201007,174500,339.3400000,339.7600000,339.0300000,339.2800000,197964
US1.SPY,15,20201007,180000,339.3300000,339.6200000,339.1100000,339.4600000,58398
US1.SPY,15,20201007,181500,339.5300000,339.8800000,339.3600000,339.5100000,107922
US1.SPY,15,20201007,183000,339.4800000,339.5800000,339.1500000,339.5000000,125837
US1.SPY,15,20201007,184500,339.5250000,339.7300000,339.3500000,339.5900000,63693
US1.SPY,15,20201007,190000,339.6200000,339.6500000,339.3500000,339.3900000,52872
US1.SPY,15,20201007,191500,339.3900000,339.4900000,339.2400000,339.4400000,58390
US1.SPY,15,20201007,193000,339.4500000,339.6200000,338.5100000,339.0200000,166445
US1.SPY,15,20201007,194500,339.0300000,339.6000000,339.0300000,339.4100000,81334
US1.SPY,15,20201007,200000,339.3900000,339.6100000,339.2100000,339.5800000,64940
US1.SPY,15,20201007,201500,339.5800000,339.7800000,339.5700000,339.6500000,70055
US1.SPY,15,20201007,203000,339.6200000,339.8700000,339.6000000,339.8000000,56253
US1.SPY,15,20201007,204500,339.8300000,340.5100000,339.7600000,340.4600000,209410
US1.SPY,15,20201007,210000,340.4800000,340.8300000,340.2900000,340.3800000,211577
US1.SPY,15,20201007,211500,340.3800000,340.7900000,340.2550000,340.4600000,224907
US1.SPY,15,20201007,213000,340.4800000,341.3100000,340.3800000,341.2050000,217233
US1.SPY,15,20201007,214500,341.2000000,341.3200000,340.7000000,340.9800000,167572
US1.SPY,15,20201007,220000,341.0000000,341.3850000,340.9300000,341.2400000,189604
US1.SPY,15,20201007,221500,341.2500000,341.6300000,341.1400000,341.4300000,256195
US1.SPY,15,20201007,223000,341.4600000,341.5200000,341.1700000,341.3000000,257483
US1.SPY,15,20201007,224500,341.3100000,341.4200000,340.8300000,341.0800000,355870
US1.SPY,15,20201007,230000,341.1300000,341.4800000,340.6900000,340.7400000,1078284
US1.SPY,15,20201007,231500,340.7300000,340.7300000,340.7300000,340.7300000,136
US1.SPY,15,20201008,164500,342.8500000,343.0800000,342.4700000,342.7400000,312195
US1.SPY,15,20201008,170000,342.7300000,343.2000000,342.3200000,343.1500000,243845
US1.SPY,15,20201008,171500,343.2000000,343.4400000,342.3100000,342.7800000,220651
US1.SPY,15,20201008,173000,342.8100000,343.0900000,342.4500000,342.7600000,176097
US1.SPY,15,20201008,174500,342.8000000,343.4600000,342.7500000,343.0400000,156031
US1.SPY,15,20201008,180000,343.0400000,343.5600000,342.8400000,342.9900000,127765
US1.SPY,15,20201008,181500,343.0000000,343.3800000,342.7800000,343.3700000,167282
US1.SPY,15,20201008,183000,343.3900000,343.5000000,342.6400000,342.6900000,261893
US1.SPY,15,20201008,184500,342.6900000,342.9300000,341.8600000,342.8200000,285117
US1.SPY,15,20201008,190000,342.8500000,342.8800000,342.3400000,342.4400000,101914
US1.SPY,15,20201008,191500,342.4400000,343.2300000,342.3900000,343.1700000,189934
US1.SPY,15,20201008,193000,343.1700000,343.3800000,343.0200000,343.2900000,105417
US1.SPY,15,20201008,194500,343.2900000,343.4500000,343.2200000,343.2700000,60602
US1.SPY,15,20201008,200000,343.3100000,343.4600000,343.0900000,343.2800000,62840
US1.SPY,15,20201008,201500,343.3700000,343.3800000,343.0900000,343.2100000,72141
US1.SPY,15,20201008,203000,343.1900000,343.2200000,342.8700000,343.0500000,69603
US1.SPY,15,20201008,204500,343.0500000,343.2350000,343.0000000,343.2100000,110172
US1.SPY,15,20201008,210000,343.1800000,343.2600000,342.8900000,342.9300000,51295
US1.SPY,15,20201008,211500,342.9500000,343.4400000,342.8000000,343.3000000,156001
US1.SPY,15,20201008,213000,343.3000000,343.5300000,343.3000000,343.3700000,124303
US1.SPY,15,20201008,214500,343.3800000,343.5800000,343.3200000,343.5700000,143392
US1.SPY,15,20201008,220000,343.5600000,343.6800000,343.3700000,343.5000000,134630
US1.SPY,15,20201008,221500,343.5100000,343.7200000,343.0500000,343.4950000,177025
US1.SPY,15,20201008,223000,343.4950000,343.6400000,343.2200000,343.5900000,271965
US1.SPY,15,20201008,224500,343.6200000,343.6700000,343.4100000,343.5700000,233032
US1.SPY,15,20201008,230000,343.5900000,343.8500000,343.3500000,343.7400000,870674
US1.SPY,15,20201008,231500,343.7300000,343.7300000,343.7300000,343.7300000,2900
US1.SPY,15,20201009,164500,345.5600000,346.0900000,345.5200000,345.7600000,299601
US1.SPY,15,20201009,170000,345.7700000,345.8000000,345.1100000,345.5500000,349537
US1.SPY,15,20201009,171500,345.5450000,345.6900000,344.9200000,345.1450000,208530
US1.SPY,15,20201009,173000,345.0700000,345.4900000,344.8900000,345.0000000,246721
US1.SPY,15,20201009,174500,344.9900000,345.4500000,344.9900000,345.3700000,150663
US1.SPY,15,20201009,180000,345.3600000,345.6700000,345.3600000,345.5500000,140670
US1.SPY,15,20201009,181500,345.5800000,346.0400000,345.5600000,345.8100000,202087
US1.SPY,15,20201009,183000,345.8200000,345.9400000,345.6600000,345.9100000,144078
US1.SPY,15,20201009,184500,345.8800000,346.5000000,345.8700000,346.1000000,408826
US1.SPY,15,20201009,190000,346.1100000,347.1800000,346.1100000,346.9900000,558426
US1.SPY,15,20201009,191500,346.9600000,347.3500000,346.9400000,347.1600000,242805
US1.SPY,15,20201009,193000,347.1600000,347.1600000,346.5100000,346.7600000,392017
US1.SPY,15,20201009,194500,346.7900000,347.1200000,346.6700000,346.9100000,271870
US1.SPY,15,20201009,200000,346.9000000,346.9600000,346.5350000,346.6800000,129842
US1.SPY,15,20201009,201500,346.7200000,346.8800000,346.6400000,346.6500000,79590
US1.SPY,15,20201009,203000,346.6700000,346.7800000,346.3900000,346.5100000,78860
US1.SPY,15,20201009,204500,346.5200000,346.7300000,346.4100000,346.6000000,72634
US1.SPY,15,20201009,210000,346.5600000,346.9000000,346.5200000,346.8900000,65702
US1.SPY,15,20201009,211500,346.9200000,346.9200000,346.4500000,346.6200000,141380
US1.SPY,15,20201009,213000,346.5700000,346.5900000,346.2250000,346.3600000,97132
US1.SPY,15,20201009,214500,346.3700000,346.6500000,345.9500000,346.6500000,254051
US1.SPY,15,20201009,220000,346.6700000,346.6700000,346.1800000,346.3500000,124099
US1.SPY,15,20201009,221500,346.3600000,346.5400000,346.2100000,346.4500000,174936
US1.SPY,15,20201009,223000,346.4400000,346.9900000,346.4400000,346.9000000,232346
US1.SPY,15,20201009,224500,346.8900000,346.9000000,346.3200000,346.3700000,245793
US1.SPY,15,20201009,230000,346.3600000,346.8700000,346.1400000,346.8300000,882789
US1.SPY,15,20201012,164500,349.5900000,349.8100000,349.0700000,349.2300000,321852
US1.SPY,15,20201012,170000,349.2800000,349.4800000,349.1700000,349.4100000,289856
US1.SPY,15,20201012,171500,349.4200000,349.9800000,349.2500000,349.9100000,227113
US1.SPY,15,20201012,173000,349.9100000,350.2100000,349.8300000,350.1600000,219579
US1.SPY,15,20201012,174500,350.1700000,350.4400000,350.0100000,350.3100000,124215
US1.SPY,15,20201012,180000,350.3200000,350.9400000,350.2300000,350.7100000,143179
US1.SPY,15,20201012,181500,350.7400000,351.5500000,350.7400000,351.5100000,201269
US1.SPY,15,20201012,183000,351.5400000,351.9600000,351.4900000,351.7300000,158780
US1.SPY,15,20201012,184500,351.7300000,352.1000000,351.7000000,352.0250000,142170
US1.SPY,15,20201012,190000,352.0250000,352.0350000,351.5300000,351.7200000,147661
US1.SPY,15,20201012,191500,351.7250000,352.1700000,351.6900000,352.1000000,81605
US1.SPY,15,20201012,193000,352.1000000,353.0300000,352.0300000,352.8500000,204660
US1.SPY,15,20201012,194500,352.8300000,353.1400000,352.7200000,353.0900000,201839
US1.SPY,15,20201012,200000,353.0800000,353.3100000,352.7900000,352.8300000,214938
US1.SPY,15,20201012,201500,352.8500000,352.9000000,352.5600000,352.7000000,133302
US1.SPY,15,20201012,203000,352.7150000,353.5800000,352.7150000,353.5100000,193786
US1.SPY,15,20201012,204500,353.5600000,353.7800000,353.1500000,353.3500000,229333
US1.SPY,15,20201012,210000,353.3900000,353.4400000,353.1200000,353.3100000,93473
US1.SPY,15,20201012,211500,353.3200000,353.7500000,353.2800000,353.7000000,218941
US1.SPY,15,20201012,213000,353.6900000,353.9500000,353.4800000,353.9300000,174814
US1.SPY,15,20201012,214500,353.9800000,354.0200000,353.2800000,353.6200000,228896
US1.SPY,15,20201012,220000,353.6400000,353.8500000,353.3800000,353.5300000,163524
US1.SPY,15,20201012,221500,353.5600000,353.7500000,352.9200000,353.0000000,300293
US1.SPY,15,20201012,223000,353.0100000,353.3800000,352.9000000,353.3700000,276876
US1.SPY,15,20201012,224500,353.3700000,353.3900000,352.7600000,352.8800000,430931
US1.SPY,15,20201012,230000,352.8800000,353.0300000,352.1900000,352.4200000,2999005
US1.SPY,15,20201013,164500,352.2800000,352.3700000,351.2200000,351.4900000,513014
US1.SPY,15,20201013,170000,351.4600000,351.9100000,351.0900000,351.8400000,311784
US1.SPY,15,20201013,171500,351.8300000,352.0600000,350.6800000,351.0300000,199215
US1.SPY,15,20201013,173000,351.0500000,351.6900000,350.9200000,351.3600000,227223
US1.SPY,15,20201013,174500,351.3400000,351.5200000,350.7300000,350.8300000,182660
US1.SPY,15,20201013,180000,350.8900000,351.5300000,350.5700000,351.3700000,289499
US1.SPY,15,20201013,181500,351.4100000,351.5500000,351.1500000,351.4600000,492087
US1.SPY,15,20201013,183000,351.4700000,351.8700000,351.4300000,351.6000000,190822
US1.SPY,15,20201013,184500,351.5800000,351.8300000,351.0800000,351.2800000,267459
US1.SPY,15,20201013,190000,351.2100000,351.6000000,351.1300000,351.4300000,128355
US1.SPY,15,20201013,191500,351.4700000,351.6300000,350.6600000,351.0600000,146817
US1.SPY,15,20201013,193000,351.0600000,351.4500000,350.8200000,351.3200000,185624
US1.SPY,15,20201013,194500,351.3200000,351.4100000,350.8300000,351.1400000,94552
US1.SPY,15,20201013,200000,351.1200000,351.3700000,350.9700000,351.3500000,54356
US1.SPY,15,20201013,201500,351.3200000,351.3900000,350.3000000,351.0800000,168818
US1.SPY,15,20201013,203000,351.0200000,351.5900000,350.6200000,351.0500000,189189
US1.SPY,15,20201013,204500,351.0800000,351.2300000,350.6400000,350.6500000,133505
US1.SPY,15,20201013,210000,350.7000000,350.9800000,349.7800000,349.9500000,189680
US1.SPY,15,20201013,211500,349.9300000,350.3200000,349.6400000,350.3000000,227370
US1.SPY,15,20201013,213000,350.2600000,350.5700000,349.5800000,349.6700000,181270
US1.SPY,15,20201013,214500,349.6800000,350.1600000,349.1000000,349.6900000,358195
US1.SPY,15,20201013,220000,349.7000000,350.2100000,349.3600000,350.0200000,248195
US1.SPY,15,20201013,221500,350.0100000,350.7400000,349.9000000,350.6100000,242684
US1.SPY,15,20201013,223000,350.5700000,351.3700000,350.5000000,351.1900000,292801
